最小组人数,固定切点,outer_fold,组数,切点,推荐孕周,开发平均孕周,开发组最低均值,开发组最低保守下限,开发组人数,求解器,测试平均检测孕周,测试总体达标概率,测试政策组最低均值,测试政策组最低保守下限,测试审计层最低均值,测试审计层最低保守下限,测试均值安全,测试保守下限安全,测试政策组人数,测试审计层人数,测试政策组均值,测试政策组保守下限,测试审计层均值,测试审计层保守下限
25,33.25,2,2,33.250000,19|21,19.58,0.9605354513564274,0.9572491302954595,142|58,fixed_cut_calibrated_times,19.746268656716417,0.9641485715528273,0.96259522367986,0.9506822404641798,0.9600102378330173,0.9474407681919654,True,True,42|25,14|20|10|23,0.965073|0.962595,0.960176|0.950682,0.961906|0.966462|0.972179|0.960010,0.953610|0.958174|0.964837|0.947441
25,33.25,3,2,33.250000,18|21,18.850746268656717,0.9612383881629452,0.9555375418981648,144|57,fixed_cut_calibrated_times,19.181818181818183,0.9578585123114687,0.9520329280606503,0.9445831452228663,0.9463032863176821,0.9313575191170861,True,True,40|26,17|15|11|23,0.961645|0.952033,0.956590|0.944583,0.967301|0.965438|0.946303|0.951463,0.963043|0.959988|0.931358|0.943612
25,33.5,0,2,33.500000,18|22,19.22,0.9581630192348729,0.9541195362967487,139|61,fixed_cut_calibrated_times,18.776119402985074,0.9597017776908203,0.9507014216521376,0.9375606769008534,0.9477793951731112,0.9344839130061543,True,True,54|13,18|15|22|12,0.961869|0.950701,0.958017|0.937561,0.968696|0.964072|0.955866|0.947779,0.963312|0.957844|0.948908|0.934484
25,33.5,1,2,33.500000,19|22,19.885,0.9580116962453005,0.9548953429934476,141|59,fixed_cut_calibrated_times,19.671641791044777,0.9590765919668569,0.9585433086286876,0.9564085794804821,0.9573564342217266,0.9522628126743831,True,True,52|15,17|17|20|13,0.958543|0.960925,0.956409|0.956685,0.962212|0.958589|0.957356|0.958261,0.960952|0.955143|0.952263|0.954795
25,33.5,2,2,33.500000,19|21,19.51,0.9603251519374367,0.9561526735673189,149|51,fixed_cut_calibrated_times,19.686567164179106,0.9639658142699937,0.9600102378330173,0.9474407681919654,0.9600102378330173,0.9474407681919654,True,True,44|23,14|20|10|23,0.966034|0.960010,0.961231|0.947441,0.961906|0.966462|0.970955|0.960010,0.953610|0.958174|0.964549|0.947441
25,33.5,3,2,33.500000,18|21,18.761194029850746,0.959280622415089,0.9531249386878856,150|51,fixed_cut_calibrated_times,19.045454545454547,0.9558707009990096,0.9514626613378059,0.9436121789362638,0.9343764184429283,0.9157593973866138,True,True,43|23,17|15|11|23,0.958228|0.951463,0.951909|0.943612,0.967301|0.965438|0.934376|0.951463,0.963043|0.959988|0.915759|0.943612
25,33.75,0,2,33.750000,18|22,19.12,0.9571102735450854,0.9526043553074357,144|56,fixed_cut_calibrated_times,18.71641791044776,0.9593258255055441,0.9477793951731112,0.9344839130061543,0.9477793951731112,0.9344839130061543,True,True,55|12,18|15|22|12,0.961845|0.947779,0.958064|0.934484,0.968696|0.964072|0.954722|0.947779,0.963312|0.957844|0.948153|0.934484
25,33.75,1,2,33.750000,19|22,19.81,0.9575201868529801,0.9530474993043565,146|54,fixed_cut_calibrated_times,19.62686567164179,0.9587973424946856,0.9586058067430334,0.9557006418511199,0.9564209484899532,0.951716837894564,True,True,53|14,17|17|20|13,0.958606|0.959522,0.956509|0.955701,0.962212|0.958589|0.956421|0.958261,0.960952|0.955143|0.951717|0.954795
25,33.75,2,2,33.750000,19|21,19.49,0.9604596991771777,0.9551568199690047,151|49,fixed_cut_calibrated_times,19.567164179104477,0.9632412191983049,0.9566856145980843,0.9423082457474576,0.9578994608850541,0.9451936260252854,True,True,48|19,14|20|10|23,0.965836|0.956686,0.960933|0.942308,0.961906|0.966462|0.970955|0.957899,0.953610|0.958174|0.964549|0.945194
25,33.75,3,2,33.750000,18|21,18.671641791044777,0.957646705660874,0.9509862862823947,156|45,fixed_cut_calibrated_times,19.045454545454547,0.9558707009990096,0.9514626613378059,0.9436121789362638,0.9343764184429283,0.9157593973866138,True,True,43|23,17|15|11|23,0.958228|0.951463,0.951909|0.943612,0.967301|0.965438|0.934376|0.951463,0.963043|0.959988|0.915759|0.943612
25,34.0,0,2,34.000000,18|23,19.275,0.9574081569937386,0.9547219083996475,149|51,fixed_cut_calibrated_times,18.895522388059703,0.9608283189952372,0.9561683171572319,0.9444768648633092,0.9547215361016828,0.9444768648633092,True,True,55|12,18|15|22|12,0.961845|0.956168,0.958064|0.944477,0.968696|0.964072|0.954722|0.956168,0.963312|0.957844|0.948153|0.944477
25,34.0,1,2,34.000000,19|22,19.75,0.9554709391075379,0.9509769247107048,150|50,fixed_cut_calibrated_times,19.582089552238806,0.9584767983767892,0.9582606227063314,0.9547945107403719,0.9553471256949994,0.9509558994007206,True,True,54|13,17|17|20|13,0.958529|0.958261,0.956468|0.954795,0.962212|0.958589|0.955347|0.958261,0.960952|0.955143|0.950956|0.954795
25,34.0,2,2,34.000000,19|21,19.47,0.9606880657816648,0.9538963945664598,153|47,fixed_cut_calibrated_times,19.47761194029851,0.9626461388234075,0.9532172688880831,0.936679727000629,0.9561659658799183,0.9435402411510905,True,True,51|16,14|20|10|23,0.965604|0.953217,0.960852|0.936680,0.961906|0.966462|0.970955|0.956166,0.953610|0.958174|0.964549|0.943540
25,34.0,3,2,34.000000,18|22,18.81592039800995,0.9616689738966977,0.9585922433922531,160|41,fixed_cut_calibrated_times,19.333333333333332,0.9593388489944173,0.9588749897828026,0.9526099030134478,0.9343764184429283,0.9157593973866138,True,True,44|22,17|15|11|23,0.958875|0.960267,0.952610|0.954097,0.967301|0.965438|0.934376|0.961415,0.963043|0.959988|0.915759|0.955225
25,34.25,0,2,34.250000,18|23,19.125,0.9561849210678416,0.95336017207432,155|45,fixed_cut_calibrated_times,18.746268656716417,0.9601230204519224,0.9490197130209337,0.9386197257409872,0.9522304002903902,0.9428962723009275,True,True,57|10,18|15|22|12,0.962071|0.949020,0.958411|0.938620,0.968696|0.964072|0.954722|0.952230,0.963312|0.957844|0.948153|0.942896
25,34.25,1,2,34.250000,19|23,19.9,0.9583560501909756,0.9562190148142794,155|45,fixed_cut_calibrated_times,19.597014925373134,0.9584182489570893,0.9576001973833703,0.9553491315468772,0.9553471256949994,0.9509558994007206,True,True,57|10,17|17|20|13,0.957600|0.963081,0.955349|0.961333,0.962212|0.958589|0.955347|0.957959,0.960952|0.955143|0.950956|0.952313
25,34.25,2,2,34.250000,19|21,19.4,0.9596921436599629,0.9541434568190273,160|40,fixed_cut_calibrated_times,19.44776119402985,0.9625077811632269,0.9510079070320734,0.933760748210838,0.9557629240002621,0.9432387468786607,True,True,52|15,14|20|10|23,0.965825|0.951008,0.961151|0.933761,0.961906|0.966462|0.970955|0.955763,0.953610|0.958174|0.964549|0.943239
25,34.25,3,2,34.250000,18|22,18.696517412935325,0.9607043897427637,0.9561162792428134,166|35,fixed_cut_calibrated_times,19.21212121212121,0.9578507697874916,0.9573347842692609,0.9509200490608108,0.9343764184429283,0.9157593973866138,True,True,46|20,17|15|11|23,0.957335|0.959038,0.950920|0.952620,0.967301|0.965438|0.934376|0.957145,0.963043|0.959988|0.915759|0.949605
25,34.5,0,2,34.500000,18|23,18.975,0.9553622908564023,0.9525334888439811,161|39,fixed_cut_calibrated_times,18.671641791044777,0.9591651946647477,0.9484308322395445,0.9368538432895614,0.9468825396453319,0.934272223798641,True,True,58|9,18|15|22|12,0.960831|0.948431,0.956696|0.936854,0.968696|0.964072|0.954722|0.946883,0.963312|0.957844|0.948153|0.934272
25,34.5,1,2,34.500000,19|23,19.78,0.9571083344532095,0.9548121940072622,161|39,fixed_cut_calibrated_times,19.53731343283582,0.957870415848273,0.9571150813010714,0.9547636152749168,0.9551354204439791,0.9485787508856749,True,True,58|9,17|17|20|13,0.957115|0.962738,0.954764|0.960888,0.962212|0.958589|0.955347|0.955135,0.960952|0.955143|0.950956|0.948579
25,34.5,2,2,34.500000,19|21,19.35,0.9592695372941071,0.9534957762278313,165|35,fixed_cut_calibrated_times,19.388059701492537,0.9623467780546914,0.9444594749405636,0.9263512747735692,0.9552939149449629,0.9429336017487254,True,True,54|13,14|20|10|23,0.966653|0.944459,0.962054|0.926351,0.961906|0.966462|0.970955|0.955294,0.953610|0.958174|0.964549|0.942934
25,34.5,3,2,34.500000,18|22,18.616915422885572,0.9594801804642556,0.9555083147285304,170|31,fixed_cut_calibrated_times,19.03030303030303,0.9551883335840614,0.9539670208877775,0.9467925191909413,0.9343764184429283,0.9157593973866138,True,True,49|17,17|15|11|23,0.953967|0.958709,0.946793|0.952024,0.967301|0.965438|0.934376|0.949505,0.963043|0.959988|0.915759|0.938727
25,34.75,0,2,34.750000,18|23,18.9,0.9547435067465684,0.9518244368992236,164|36,fixed_cut_calibrated_times,18.52238805970149,0.9576085360731044,0.9425537130567182,0.9299699564198491,0.938191195841989,0.9256024704946778,True,True,60|7,18|15|22|12,0.959365|0.942554,0.955019|0.929970,0.968696|0.964072|0.954722|0.938191,0.963312|0.957844|0.948153|0.925602
25,34.75,1,2,34.750000,19|23,19.68,0.9557941278042215,0.9533229877985021,166|34,fixed_cut_calibrated_times,19.53731343283582,0.957870415848273,0.9571150813010714,0.9547636152749168,0.9551354204439791,0.9485787508856749,True,True,58|9,17|17|20|13,0.957115|0.962738,0.954764|0.960888,0.962212|0.958589|0.955347|0.955135,0.960952|0.955143|0.950956|0.948579
25,34.75,2,2,34.750000,19|21,19.3,0.959134223581527,0.9510354150026135,170|30,fixed_cut_calibrated_times,19.388059701492537,0.9623467780546914,0.9444594749405636,0.9263512747735692,0.9552939149449629,0.9429336017487254,True,True,54|13,14|20|10|23,0.966653|0.944459,0.962054|0.926351,0.961906|0.966462|0.970955|0.955294,0.953610|0.958174|0.964549|0.942934
25,34.75,3,2,34.750000,18|22,18.577114427860696,0.9591585559968415,0.954115023497499,172|29,fixed_cut_calibrated_times,18.848484848484848,0.9526386626855217,0.9513145843948906,0.9438354051701981,0.9343764184429283,0.9157593973866138,True,True,52|14,17|15|11|23,0.951315|0.957557,0.943835|0.950477,0.967301|0.965438|0.934376|0.942188,0.963043|0.959988|0.915759|0.929926
25,35.0,0,2,35.000000,18|23,18.875,0.9544060862407715,0.9514521444201745,165|35,fixed_cut_calibrated_times,18.37313432835821,0.9559017550461129,0.9342492728364272,0.9212931718494758,0.9286616684412867,0.916297333007055,True,True,62|5,18|15|22|12,0.957648|0.934249,0.952998|0.921293,0.968696|0.964072|0.954722|0.928662,0.963312|0.957844|0.948153|0.916297
25,35.0,1,2,35.000000,19|23,19.62,0.9556787720454288,0.9532389132488869,169|31,fixed_cut_calibrated_times,19.53731343283582,0.957870415848273,0.9571150813010714,0.9547636152749168,0.9551354204439791,0.9485787508856749,True,True,58|9,17|17|20|13,0.957115|0.962738,0.954764|0.960888,0.962212|0.958589|0.955347|0.955135,0.960952|0.955143|0.950956|0.948579
25,35.0,2,2,35.000000,19|22,19.42,0.9593752323739999,0.9560588527762288,172|28,fixed_cut_calibrated_times,19.53731343283582,0.9638455362405649,0.9492075296749105,0.9329521480018733,0.9596598627038112,0.9487891533979727,True,True,55|12,14|20|10|23,0.967039|0.949208,0.962480|0.932952,0.961906|0.966462|0.970955|0.959660,0.953610|0.958174|0.964549|0.948789
25,35.0,3,2,35.000000,18|22,18.51741293532338,0.9584644190320741,0.9522117296279635,175|26,fixed_cut_calibrated_times,18.848484848484848,0.9526386626855217,0.9513145843948906,0.9438354051701981,0.9343764184429283,0.9157593973866138,True,True,52|14,17|15|11|23,0.951315|0.957557,0.943835|0.950477,0.967301|0.965438|0.934376|0.942188,0.963043|0.959988|0.915759|0.929926
25,35.25,0,2,35.250000,18|23,18.8,0.9536395429745236,0.9506430909541982,168|32,fixed_cut_calibrated_times,18.37313432835821,0.9559017550461129,0.9342492728364272,0.9212931718494758,0.9286616684412867,0.916297333007055,True,True,62|5,18|15|22|12,0.957648|0.934249,0.952998|0.921293,0.968696|0.964072|0.954722|0.928662,0.963312|0.957844|0.948153|0.916297
25,35.25,1,2,35.250000,19|23,19.58,0.9553714002277257,0.9528803846887701,171|29,fixed_cut_calibrated_times,19.47761194029851,0.957322582739457,0.9566464098317318,0.9542099489141563,0.9523119728831576,0.9452047330315895,True,True,59|8,17|17|20|13,0.956646|0.962309,0.954210|0.960370,0.962212|0.958589|0.955347|0.952312,0.960952|0.955143|0.950956|0.945205
25,35.25,2,2,35.250000,19|22,19.39,0.9594522048463588,0.9544108022276255,174|26,fixed_cut_calibrated_times,19.492537313432837,0.9636329249635434,0.9457517057161184,0.9290692549421886,0.9590405168098791,0.9483161984552276,True,True,56|11,14|20|10|23,0.967145|0.945752,0.962665|0.929069,0.961906|0.966462|0.970955|0.959041,0.953610|0.958174|0.964549|0.948316
25,35.5,0,2,35.500000,18|24,18.87,0.9533110231861888,0.9503341525349437,171|29,fixed_cut_calibrated_times,18.44776119402985,0.9566310159136058,0.944021368460833,0.932389535071624,0.9327333749514556,0.9198941097132878,True,True,62|5,18|15|22|12,0.957648|0.944021,0.952998|0.932390,0.968696|0.964072|0.954722|0.932733,0.963312|0.957844|0.948153|0.919894
25,35.5,1,2,35.500000,19|23,19.52,0.9547842489217493,0.9522171528292452,174|26,fixed_cut_calibrated_times,19.47761194029851,0.957322582739457,0.9566464098317318,0.9542099489141563,0.9523119728831576,0.9452047330315895,True,True,59|8,17|17|20|13,0.956646|0.962309,0.954210|0.960370,0.962212|0.958589|0.955347|0.952312,0.960952|0.955143|0.950956|0.945205
25,35.5,2,2,35.500000,19|22,19.375,0.9594922099883875,0.953313726199555,175|25,fixed_cut_calibrated_times,19.402985074626866,0.9630118676044098,0.9392818927354806,0.92112897459861,0.9572313497202293,0.9464610724061433,True,True,58|9,14|20|10|23,0.966694|0.939282,0.962228|0.921129,0.961906|0.966462|0.970955|0.957231,0.953610|0.958174|0.964549|0.946461
30,29.5,0,2,29.500000,17|20,19.505,0.9569433876497944,0.9521030909463872,33|167,fixed_cut_calibrated_times,19.686567164179106,0.9649562712319467,0.9502942880416152,0.9357254050830305,0.9263382625292403,0.9093792993535641,True,True,7|60,18|15|22|12,0.950294|0.966667,0.935725|0.960773,0.971525|0.978260|0.971576|0.926338,0.962842|0.973784|0.966724|0.909379
30,29.5,2,2,29.500000,20|19,19.16,0.9571424975554091,0.9532696096194393,32|168,fixed_cut_calibrated_times,19.119402985074625,0.9591912204559242,0.9580575553004262,0.9506637963184766,0.9434428002253891,0.9274115389481246,True,True,8|59,14|20|10|23,0.967552|0.958058,0.957675|0.950664,0.966274|0.966462|0.970955|0.943443,0.958689|0.958174|0.964549|0.927412
30,29.75,0,2,29.750000,17|20,19.445,0.9583651458344246,0.9539040801034718,37|163,fixed_cut_calibrated_times,19.64179104477612,0.9646862726053259,0.9525866554474146,0.9394181595374059,0.9263382625292403,0.9093792993535641,True,True,8|59,18|15|22|12,0.952587|0.966327,0.939418|0.960359,0.970520|0.978260|0.971576|0.926338,0.961961|0.973784|0.966724|0.909379
30,29.75,1,2,29.750000,19|20,19.85,0.9565019019592237,0.9526589922616695,30|170,fixed_cut_calibrated_times,19.776119402985074,0.9596913021627584,0.9590173992391597,0.9557351044931744,0.9399870977894025,0.935499861658991,True,True,15|52,17|17|20|13,0.962027|0.959017,0.960720|0.955735,0.963073|0.966591|0.963760|0.939987,0.961379|0.963602|0.959923|0.935500
30,29.75,2,2,29.750000,20|19,19.175,0.9569395322458316,0.9530084606410016,35|165,fixed_cut_calibrated_times,19.149253731343283,0.9593229963237929,0.9572389601449911,0.9496469809636681,0.9434428002253891,0.9274115389481246,True,True,10|57,14|20|10|23,0.971202|0.957239,0.962425|0.949647,0.966905|0.966462|0.970955|0.943443,0.959036|0.958174|0.964549|0.927412
30,29.75,3,2,29.750000,17|19,18.671641791044777,0.9594871185483931,0.9555271246088346,33|168,fixed_cut_calibrated_times,18.636363636363637,0.9491571157457573,0.9473559621315469,0.9396088840373149,0.9229133324671716,0.9117611977727061,True,True,12|54,17|15|11|23,0.957262|0.947356,0.950143|0.939609,0.962000|0.974998|0.948946|0.922913,0.956115|0.970590|0.933256|0.911761
30,30.0,0,2,30.000000,17|20,19.31,0.9574372441660464,0.9533889431704864,46|154,fixed_cut_calibrated_times,19.328358208955223,0.9626281794253352,0.9584081292096194,0.9509265875791381,0.9263382625292403,0.9093792993535641,True,True,15|52,18|15|22|12,0.958408|0.963846,0.950927|0.957277,0.962859|0.978260|0.971576|0.926338,0.955490|0.973784|0.966724|0.909379
30,30.0,1,2,30.000000,19|20,19.775,0.9565997029296592,0.9535320630874169,45|155,fixed_cut_calibrated_times,19.761194029850746,0.9595746384673354,0.958840273959647,0.9555061917533891,0.9399870977894025,0.935499861658991,True,True,16|51,17|17|20|13,0.961915|0.958840,0.960679|0.955506,0.962614|0.966591|0.963760|0.939987,0.960980|0.963602|0.959923|0.935500
30,30.0,2,2,30.000000,19|19,19.0,0.9562164636026801,0.9520031428308601,48|152,fixed_cut_calibrated_times,19.0,0.958278484942002,0.957579043722494,0.949606835226102,0.9434428002253891,0.9274115389481246,True,True,13|54,14|20|10|23,0.961184|0.957579,0.952315|0.949607,0.961906|0.966462|0.970955|0.943443,0.953610|0.958174|0.964549|0.927412
30,30.0,3,2,30.000000,17|19,18.562189054726367,0.9581991382638507,0.9540277090622326,44|157,fixed_cut_calibrated_times,18.484848484848484,0.9473763876280302,0.9447014791877733,0.9364168778096993,0.9229133324671716,0.9117611977727061,True,True,17|49,17|15|11|23,0.955086|0.944701,0.949727|0.936417,0.955086|0.974998|0.948946|0.922913,0.949727|0.970590|0.933256|0.911761
30,30.25,0,2,30.250000,17|20,19.22,0.9566142486678584,0.9526622658975054,52|148,fixed_cut_calibrated_times,19.19402985074627,0.9617580121477589,0.9596201910237523,0.9532948862461086,0.9263382625292403,0.9093792993535641,True,True,18|49,18|15|22|12,0.959620|0.962543,0.953295|0.955689,0.959620|0.978260|0.971576|0.926338,0.953295|0.973784|0.966724|0.909379
30,30.25,1,2,30.250000,19|20,19.735,0.9563449525228052,0.9531226777761534,53|147,fixed_cut_calibrated_times,19.746268656716417,0.9594727525395189,0.9585413775227761,0.9551771240528545,0.9399870977894025,0.935499861658991,True,True,17|50,17|17|20|13,0.962212|0.958541,0.960952|0.955177,0.962212|0.966591|0.963760|0.939987,0.960952|0.963602|0.959923|0.935500
30,30.25,2,2,30.250000,19|19,19.0,0.9558112261536056,0.951510941672971,52|148,fixed_cut_calibrated_times,19.0,0.958278484942002,0.9570067066078333,0.9483937431988144,0.9434428002253891,0.9274115389481246,True,True,18|49,14|20|10|23,0.961741|0.957007,0.953807|0.948394,0.961906|0.966462|0.970955|0.943443,0.953610|0.958174|0.964549|0.927412
30,30.25,3,2,30.250000,17|19,18.4726368159204,0.9571411876746939,0.9527685874831829,53|148,fixed_cut_calibrated_times,18.484848484848484,0.9473763876280302,0.9447014791877733,0.9364168778096993,0.9229133324671716,0.9117611977727061,True,True,17|49,17|15|11|23,0.955086|0.944701,0.949727|0.936417,0.955086|0.974998|0.948946|0.922913,0.949727|0.970590|0.933256|0.911761
30,30.5,0,2,30.500000,17|20,19.04,0.9557338883524747,0.9521201170231057,64|136,fixed_cut_calibrated_times,19.059701492537314,0.9605705324794293,0.9579422927753515,0.9516494213471424,0.9263382625292403,0.9093792993535641,True,True,21|46,18|15|22|12,0.957942|0.961770,0.951649|0.954548,0.959620|0.972956|0.971576|0.926338,0.953295|0.965220|0.966724|0.909379
30,30.5,1,2,30.500000,19|20,19.685,0.9553630478919399,0.9519770948585112,63|137,fixed_cut_calibrated_times,19.671641791044777,0.9588797460672552,0.9575931336768561,0.9539517670589437,0.9399870977894025,0.935499861658991,True,True,22|45,17|17|20|13,0.961511|0.957593,0.960009|0.953952,0.962212|0.964254|0.963760|0.939987,0.960952|0.960900|0.959923|0.935500
30,30.5,2,2,30.500000,19|19,19.0,0.9551535253657764,0.9505888996719558,63|137,fixed_cut_calibrated_times,19.0,0.958278484942002,0.9567624621774922,0.9476164135929608,0.9434428002253891,0.9274115389481246,True,True,22|45,14|20|10|23,0.961379|0.956762,0.953587|0.947616,0.961906|0.966462|0.970955|0.943443,0.953610|0.958174|0.964549|0.927412
30,30.5,3,2,30.500000,17|19,18.35323383084577,0.955385719440193,0.950722426492066,65|136,fixed_cut_calibrated_times,18.393939393939394,0.946356886377675,0.9427000462286564,0.9340958011881283,0.9229133324671716,0.9117611977727061,True,True,20|46,17|15|11|23,0.954768|0.942700,0.950198|0.934096,0.955086|0.970512|0.948946|0.922913,0.949727|0.964633|0.933256|0.911761
30,30.75,0,2,30.750000,17|20,18.875,0.9542134028439451,0.9504275948908918,75|125,fixed_cut_calibrated_times,18.880597014925375,0.9590398221316252,0.9566430736654488,0.9505043743410565,0.9263382625292403,0.9093792993535641,True,True,25|42,18|15|22|12,0.956643|0.960466,0.950504|0.952707,0.959620|0.966119|0.971576|0.926338,0.953295|0.956435|0.966724|0.909379
30,30.75,1,2,30.750000,19|20,19.63,0.9540392183233362,0.9504440819806288,74|126,fixed_cut_calibrated_times,19.611940298507463,0.9583461134804466,0.957338978627124,0.9534436270195874,0.9399870977894025,0.935499861658991,True,True,26|41,17|17|20|13,0.959934|0.957339,0.957544|0.953444,0.962212|0.962151|0.963760|0.939987,0.960952|0.957895|0.959923|0.935500
30,30.75,2,2,30.750000,19|19,19.0,0.9552013946554314,0.9503633859958768,74|126,fixed_cut_calibrated_times,19.0,0.958278484942002,0.9551484594336481,0.9452109746076919,0.9434428002253891,0.9274115389481246,True,True,26|41,14|20|10|23,0.963214|0.955148,0.956446|0.945211,0.961906|0.966462|0.970955|0.943443,0.953610|0.958174|0.964549|0.927412
30,30.75,3,2,30.750000,17|20,18.850746268656717,0.956644963201027,0.9531282911523977,77|124,fixed_cut_calibrated_times,18.954545454545453,0.9533698992218883,0.952315920648384,0.9463686244109589,0.9386090698577575,0.929197733577698,True,True,23|43,17|15|11|23,0.952316|0.953934,0.946952|0.946369,0.955086|0.968779|0.960568|0.938609,0.949727|0.958591|0.947524|0.929198
30,31.0,0,2,31.000000,18|21,19.755,0.9617072968827755,0.9582520730909163,83|117,fixed_cut_calibrated_times,19.746268656716417,0.9664744254164476,0.9662167195024438,0.9590542220129146,0.9379122031122739,0.9228598926838552,True,True,28|39,18|15|22|12,0.966833|0.966217,0.962119|0.959054,0.968696|0.970350|0.977594|0.937912,0.963312|0.962948|0.973468|0.922860
30,31.0,1,2,31.000000,19|21,20.17,0.9597526179268366,0.9574354803643408,83|117,fixed_cut_calibrated_times,20.16417910447761,0.9626392972161328,0.9599557186171345,0.9577390667932567,0.9498928630103692,0.9459386361586382,True,True,28|39,17|17|20|13,0.959956|0.964566,0.957739|0.961036,0.962212|0.963372|0.970664|0.949893,0.960952|0.958376|0.967331|0.945939
30,31.0,2,2,31.000000,19|20,19.59,0.9614842484425357,0.9571539441612619,82|118,fixed_cut_calibrated_times,19.567164179104477,0.9626868406311418,0.9625813610550626,0.953271123827017,0.9524363092289391,0.938212611186547,True,True,29|38,14|20|10|23,0.962825|0.962581,0.956111|0.953271,0.961906|0.967843|0.977044|0.952436,0.953610|0.959351|0.971665|0.938213
30,31.0,3,2,31.000000,17|20,18.73134328358209,0.9568273692658561,0.9535662600961702,85|116,fixed_cut_calibrated_times,18.818181818181817,0.9523414244506756,0.9513679214729887,0.9436514261999017,0.9386090698577575,0.929197733577698,True,True,26|40,17|15|11|23,0.953839|0.951368,0.948723|0.943651,0.955086|0.964254|0.960568|0.938609,0.949727|0.954752|0.947524|0.929198
30,31.25,0,2,31.250000,17|21,19.12,0.9540535074963007,0.9507316686835083,94|106,fixed_cut_calibrated_times,19.26865671641791,0.96213488329784,0.9574550067017222,0.952132207436394,0.9379122031122739,0.9228598926838552,True,True,29|38,18|15|22|12,0.957455|0.965706,0.952132|0.958404,0.959620|0.961858|0.977594|0.937912,0.953295|0.952751|0.973468|0.922860
30,31.25,1,2,31.250000,19|21,20.1,0.9596913082337668,0.9561992873145856,90|110,fixed_cut_calibrated_times,20.01492537313433,0.961609254982616,0.9602017013188815,0.9582940843040839,0.9498928630103692,0.9459386361586382,True,True,33|34,17|17|20|13,0.960202|0.962975,0.958294|0.959129,0.962212|0.959313|0.970664|0.949893,0.960952|0.955396|0.967331|0.945939
30,31.25,2,2,31.250000,19|20,19.54,0.9612962517604979,0.9563903545297668,92|108,fixed_cut_calibrated_times,19.53731343283582,0.9625473710665906,0.9613559323598125,0.9516354745168302,0.9524363092289391,0.938212611186547,True,True,31|36,14|20|10|23,0.963931|0.961356,0.957526|0.951635,0.961906|0.967376|0.977044|0.952436,0.953610|0.958996|0.971665|0.938213
30,31.25,3,2,31.250000,17|20,18.611940298507463,0.9574598327260402,0.9543158459088494,93|108,fixed_cut_calibrated_times,18.636363636363637,0.9505665703501567,0.9478719932954862,0.9398561964313153,0.9386090698577575,0.929197733577698,True,True,30|36,17|15|11|23,0.953800|0.947872,0.949365|0.939856,0.955086|0.956444|0.960568|0.938609,0.949727|0.948260|0.947524|0.929198
30,31.5,0,2,31.500000,17|21,19.08,0.9539243252530981,0.9506681343469857,96|104,fixed_cut_calibrated_times,19.149253731343283,0.9613884480317917,0.9577783756080273,0.9527909764823234,0.9379122031122739,0.9228598926838552,True,True,31|36,18|15|22|12,0.957778|0.964497,0.952791|0.956923,0.959620|0.958524|0.977594|0.937912,0.953295|0.950531|0.973468|0.922860
30,31.5,1,2,31.500000,19|21,20.06,0.9590450604123044,0.9554628919236405,94|106,fixed_cut_calibrated_times,20.01492537313433,0.961609254982616,0.9602017013188815,0.9582940843040839,0.9498928630103692,0.9459386361586382,True,True,33|34,17|17|20|13,0.960202|0.962975,0.958294|0.959129,0.962212|0.959313|0.970664|0.949893,0.960952|0.955396|0.967331|0.945939
30,31.5,2,2,31.500000,19|20,19.525,0.9608928702344821,0.9558613525020596,95|105,fixed_cut_calibrated_times,19.52238805970149,0.9624846889723571,0.960629116897737,0.9507027981928655,0.9524363092289391,0.938212611186547,True,True,32|35,14|20|10|23,0.964514|0.960629,0.958239|0.950703,0.961906|0.967166|0.977044|0.952436,0.953610|0.958849|0.971665|0.938213
30,31.5,3,2,31.500000,17|20,18.567164179104477,0.9573559008918539,0.954229377734973,96|105,fixed_cut_calibrated_times,18.59090909090909,0.9501505296819494,0.946823563097338,0.9387685559809973,0.9386090698577575,0.929197733577698,True,True,31|35,17|15|11|23,0.953907|0.946824,0.949613|0.938769,0.955086|0.954614|0.960568|0.938609,0.949727|0.947121|0.947524|0.929198
30,31.75,0,2,31.750000,18|21,19.485,0.9581512038135259,0.9543930533595357,101|99,fixed_cut_calibrated_times,19.388059701492537,0.963969493607845,0.9625837879996242,0.9540379465423651,0.9379122031122739,0.9228598926838552,True,True,36|31,18|15|22|12,0.965163|0.962584,0.960727|0.954038,0.968696|0.964072|0.974246|0.937912,0.963312|0.957844|0.968240|0.922860
30,31.75,1,2,31.750000,19|21,19.98,0.9579545102112355,0.9541506947038002,102|98,fixed_cut_calibrated_times,19.955223880597014,0.961167447831371,0.960045703081681,0.9581298429474018,0.9498928630103692,0.9459386361586382,True,True,35|32,17|17|20|13,0.960046|0.962394,0.958130|0.958399,0.962212|0.958589|0.969800|0.949893,0.960952|0.955143|0.965997|0.945939
30,31.75,2,2,31.750000,19|20,19.485,0.9605195399764735,0.9551876610514617,103|97,fixed_cut_calibrated_times,19.492537313432837,0.9622746433275736,0.9598931253605273,0.949394455800314,0.9524363092289391,0.938212611186547,True,True,34|33,14|20|10|23,0.964586|0.959893,0.958683|0.949394,0.961906|0.966462|0.977044|0.952436,0.953610|0.958174|0.971665|0.938213
